Segment number	Charging/Self-discharging?	Elapsed time (s)	Segment time (s)	Potential (V)	Current (A)
4	Charging	2.954893e+02	3.582260e+01	8.650589e-01	2.186392e-05
4	Charging	2.955769e+02	3.591027e+01	8.658066e-01	2.180470e-05
4	Charging	2.956654e+02	3.599869e+01	8.668022e-01	2.178101e-05
4	Charging	2.957529e+02	3.608618e+01	8.677711e-01	2.201789e-05
4	Charging	2.958409e+02	3.617422e+01	8.685875e-01	2.176917e-05
4	Charging	2.959289e+02	3.626222e+01	8.694572e-01	2.213633e-05
4	Charging	2.960174e+02	3.635071e+01	8.702621e-01	2.136647e-05
4	Charging	2.961055e+02	3.643878e+01	8.711777e-01	2.144938e-05
4	Charging	2.961931e+02	3.652642e+01	8.721046e-01	2.219555e-05
4	Charging	2.962811e+02	3.661438e+01	8.729706e-01	2.165073e-05
4	Charging	2.963691e+02	3.670244e+01	8.738747e-01	2.214817e-05
4	Charging	2.964574e+02	3.679070e+01	8.746872e-01	2.141385e-05
4	Charging	2.965451e+02	3.687845e+01	8.756256e-01	2.207711e-05
4	Charging	2.966336e+02	3.696696e+01	8.764610e-01	2.178101e-05
4	Charging	2.967215e+02	3.705480e+01	8.773460e-01	2.161520e-05
4	Charging	2.968093e+02	3.714261e+01	8.782310e-01	2.143754e-05
4	Charging	2.968973e+02	3.723065e+01	8.790474e-01	2.156782e-05
4	Charging	2.969856e+02	3.731892e+01	8.800468e-01	2.189945e-05
4	Charging	2.970728e+02	3.740609e+01	8.807983e-01	2.162704e-05
4	Charging	2.971614e+02	3.749467e+01	8.816948e-01	2.128357e-05
4	Charging	2.972495e+02	3.758285e+01	8.826981e-01	2.179286e-05
4	Charging	2.973371e+02	3.767040e+01	8.834801e-01	2.204158e-05
4	Charging	2.974250e+02	3.775828e+01	8.844528e-01	2.163888e-05
4	Charging	2.975126e+02	3.784596e+01	8.853493e-01	2.157966e-05
4	Charging	2.976008e+02	3.793412e+01	8.860703e-01	2.131910e-05
4	Charging	2.976894e+02	3.802276e+01	8.870316e-01	2.205342e-05
4	Charging	2.977768e+02	3.811008e+01	8.880539e-01	2.201789e-05
4	Charging	2.978646e+02	3.819796e+01	8.888245e-01	2.172179e-05
4	Charging	2.979528e+02	3.828609e+01	8.897476e-01	2.170995e-05
4	Charging	2.980412e+02	3.837447e+01	8.906975e-01	2.152045e-05
4	Charging	2.981290e+02	3.846229e+01	8.914528e-01	2.163888e-05
4	Charging	2.982170e+02	3.855028e+01	8.923645e-01	2.198236e-05
4	Charging	2.983051e+02	3.863846e+01	8.931732e-01	2.167442e-05
4	Charging	2.983929e+02	3.872619e+01	8.941078e-01	2.166257e-05
4	Charging	2.984816e+02	3.881488e+01	8.950577e-01	2.170995e-05
4	Charging	2.985691e+02	3.890242e+01	8.959694e-01	2.168626e-05
4	Charging	2.986572e+02	3.899048e+01	8.966980e-01	2.146123e-05
4	Charging	2.987447e+02	3.907804e+01	8.976860e-01	2.193498e-05
4	Charging	2.988336e+02	3.916689e+01	8.984070e-01	2.153229e-05
4	Charging	2.989210e+02	3.925429e+01	8.994141e-01	2.186392e-05
4	Charging	2.990096e+02	3.934290e+01	9.001617e-01	2.147307e-05
4	Charging	2.990971e+02	3.943042e+01	9.011269e-01	2.221924e-05
4	Charging	2.991849e+02	3.951826e+01	9.020081e-01	2.143754e-05
4	Charging	2.992736e+02	3.960693e+01	9.029121e-01	2.201789e-05
4	Charging	2.993616e+02	3.969490e+01	9.037437e-01	2.104669e-05
4	Charging	2.994489e+02	3.978219e+01	9.045830e-01	2.155598e-05
4	Charging	2.995377e+02	3.987097e+01	9.055977e-01	2.187576e-05
4	Charging	2.996254e+02	3.995868e+01	9.064217e-01	2.168626e-05
4	Charging	2.997137e+02	4.004699e+01	9.071960e-01	2.142569e-05
4	Charging	2.998017e+02	4.013497e+01	9.080582e-01	2.134279e-05
4	Charging	2.998894e+02	4.022273e+01	9.090919e-01	2.202973e-05
4	Charging	2.999767e+02	4.031000e+01	9.099350e-01	2.168626e-05
4	Charging	3.000656e+02	4.039894e+01	9.107590e-01	2.155598e-05
4	Charging	3.001530e+02	4.048635e+01	9.116974e-01	2.182839e-05
4	Charging	3.002412e+02	4.057449e+01	9.126205e-01	2.174548e-05
4	Charging	3.003296e+02	4.066288e+01	9.133949e-01	2.156782e-05
4	Charging	3.004172e+02	4.075048e+01	9.143677e-01	2.162704e-05
4	Charging	3.005048e+02	4.083811e+01	9.151726e-01	2.140201e-05
4	Charging	3.005928e+02	4.092616e+01	9.160347e-01	2.166257e-05
4	Charging	3.006813e+02	4.101465e+01	9.169159e-01	2.159151e-05
4	Charging	3.007690e+02	4.110230e+01	9.177856e-01	2.146123e-05
4	Charging	3.008573e+02	4.119060e+01	9.186592e-01	2.179286e-05
4	Charging	3.009448e+02	4.127814e+01	9.196053e-01	2.199420e-05
4	Charging	3.010332e+02	4.136650e+01	9.205475e-01	2.163888e-05
4	Charging	3.011206e+02	4.145396e+01	9.213715e-01	2.168626e-05
4	Charging	3.012096e+02	4.154288e+01	9.222298e-01	2.168626e-05
4	Charging	3.012970e+02	4.163028e+01	9.230881e-01	2.172179e-05
4	Charging	3.013850e+02	4.171828e+01	9.240150e-01	2.174548e-05
4	Charging	3.014729e+02	4.180621e+01	9.248543e-01	2.175732e-05
4	Charging	3.015608e+02	4.189411e+01	9.256020e-01	2.121250e-05
4	Charging	3.016489e+02	4.198222e+01	9.266701e-01	2.174548e-05
4	Charging	3.017377e+02	4.207101e+01	9.275665e-01	2.167442e-05
4	Charging	3.018248e+02	4.215817e+01	9.283562e-01	2.173364e-05
4	Charging	3.019130e+02	4.224636e+01	9.292374e-01	2.124803e-05
4	Charging	3.020007e+02	4.233400e+01	9.303055e-01	2.252718e-05
4	Charging	3.020894e+02	4.242277e+01	9.310608e-01	2.173364e-05
4	Charging	3.021774e+02	4.251075e+01	9.318581e-01	2.188761e-05
4	Charging	3.022654e+02	4.259867e+01	9.328499e-01	2.175732e-05
4	Charging	3.023533e+02	4.268658e+01	9.335480e-01	2.155598e-05
4	Charging	3.024414e+02	4.277471e+01	9.346542e-01	2.242058e-05
4	Charging	3.025294e+02	4.286273e+01	9.353981e-01	2.137832e-05
4	Charging	3.026174e+02	4.295073e+01	9.363480e-01	2.165073e-05
4	Charging	3.027054e+02	4.303870e+01	9.371452e-01	2.114144e-05
4	Charging	3.027930e+02	4.312631e+01	9.380150e-01	2.172179e-05
4	Charging	3.028808e+02	4.321415e+01	9.390221e-01	2.240874e-05
4	Charging	3.029687e+02	4.330205e+01	9.396439e-01	2.128357e-05
4	Charging	3.030574e+02	4.339075e+01	9.406395e-01	2.197051e-05
4	Charging	3.031456e+02	4.347895e+01	9.415512e-01	2.153229e-05
4	Charging	3.032331e+02	4.356643e+01	9.424706e-01	2.167442e-05
4	Charging	3.033211e+02	4.365444e+01	9.434090e-01	2.208895e-05
4	Charging	3.034095e+02	4.374280e+01	9.440842e-01	2.163888e-05
4	Charging	3.034973e+02	4.383064e+01	9.450836e-01	2.189945e-05
4	Charging	3.035849e+02	4.391823e+01	9.460297e-01	2.206527e-05
4	Charging	3.036733e+02	4.400660e+01	9.468269e-01	2.172179e-05
4	Charging	3.037611e+02	4.409438e+01	9.476929e-01	2.181654e-05
4	Charging	3.038491e+02	4.418241e+01	9.486542e-01	2.159151e-05
4	Charging	3.039377e+02	4.427097e+01	9.495392e-01	2.188761e-05
4	Charging	3.040247e+02	4.435803e+01	9.503593e-01	2.146123e-05
4	Charging	3.041133e+02	4.444658e+01	9.511757e-01	2.105853e-05
4	Charging	3.042010e+02	4.453432e+01	9.521179e-01	2.185208e-05
4	Charging	3.042890e+02	4.462230e+01	9.529419e-01	2.180470e-05
4	Charging	3.043769e+02	4.471023e+01	9.538765e-01	2.225477e-05
4	Charging	3.044649e+02	4.479818e+01	9.547157e-01	2.178101e-05
4	Charging	3.045531e+02	4.488639e+01	9.556847e-01	2.157966e-05
4	Charging	3.046413e+02	4.497463e+01	9.565239e-01	2.161520e-05
4	Charging	3.047292e+02	4.506256e+01	9.574928e-01	2.234952e-05
4	Charging	3.048174e+02	4.515070e+01	9.582405e-01	2.118881e-05
4	Charging	3.049055e+02	4.523881e+01	9.591522e-01	2.184023e-05
4	Charging	3.049928e+02	4.532613e+01	9.600449e-01	2.189945e-05
4	Charging	3.050809e+02	4.541419e+01	9.608994e-01	2.153229e-05
4	Charging	3.051691e+02	4.550243e+01	9.618111e-01	2.168626e-05
4	Charging	3.052575e+02	4.559087e+01	9.626427e-01	2.161520e-05
4	Charging	3.053449e+02	4.567822e+01	9.635239e-01	2.146123e-05
4	Charging	3.054333e+02	4.576659e+01	9.643936e-01	2.185208e-05
4	Charging	3.055209e+02	4.585420e+01	9.653282e-01	2.162704e-05
4	Charging	3.056089e+02	4.594227e+01	9.661674e-01	2.160335e-05
4	Charging	3.056970e+02	4.603031e+01	9.670982e-01	2.216002e-05
4	Charging	3.057852e+02	4.611852e+01	9.679375e-01	2.178101e-05
4	Charging	3.058734e+02	4.620669e+01	9.689598e-01	2.216002e-05
4	Charging	3.059615e+02	4.629486e+01	9.697456e-01	2.168626e-05
4	Charging	3.060492e+02	4.638248e+01	9.705200e-01	2.134279e-05
4	Charging	3.061371e+02	4.647038e+01	9.714165e-01	2.194683e-05
4	Charging	3.062247e+02	4.655803e+01	9.723320e-01	2.129541e-05
4	Charging	3.063136e+02	4.664689e+01	9.731903e-01	2.162704e-05
4	Charging	3.064011e+02	4.673442e+01	9.742317e-01	2.191130e-05
4	Charging	3.064893e+02	4.682264e+01	9.749374e-01	2.115328e-05
4	Charging	3.065768e+02	4.691014e+01	9.758911e-01	2.242058e-05
4	Charging	3.066649e+02	4.699825e+01	9.767036e-01	2.123619e-05
4	Charging	3.067530e+02	4.708635e+01	9.776764e-01	2.240874e-05
4	Charging	3.068412e+02	4.717456e+01	9.785004e-01	2.188761e-05
4	Charging	3.069289e+02	4.726222e+01	9.792213e-01	2.110591e-05
4	Charging	3.070172e+02	4.735049e+01	9.801636e-01	2.140201e-05
4	Charging	3.071052e+02	4.743853e+01	9.811859e-01	2.226661e-05
4	Charging	3.071930e+02	4.752630e+01	9.819107e-01	2.175732e-05
4	Charging	3.072812e+02	4.761455e+01	9.828529e-01	2.144938e-05
4	Charging	3.073689e+02	4.770224e+01	9.837303e-01	2.135463e-05
4	Charging	3.074567e+02	4.778998e+01	9.846535e-01	2.160335e-05
4	Charging	3.075453e+02	4.787860e+01	9.855728e-01	2.191130e-05
4	Charging	3.076334e+02	4.796669e+01	9.864769e-01	2.192314e-05
4	Charging	3.077211e+02	4.805447e+01	9.871788e-01	2.174548e-05
4	Charging	3.078087e+02	4.814206e+01	9.881859e-01	2.129541e-05
4	Charging	3.078970e+02	4.823027e+01	9.890938e-01	2.176917e-05
4	Charging	3.079848e+02	4.831814e+01	9.898911e-01	2.220739e-05
4	Charging	3.080737e+02	4.840704e+01	9.907608e-01	2.136647e-05
4	Charging	3.081611e+02	4.849445e+01	9.916382e-01	2.193498e-05
4	Charging	3.082493e+02	4.858265e+01	9.925690e-01	2.195867e-05
4	Charging	3.083370e+02	4.867034e+01	9.935570e-01	2.261009e-05
4	Charging	3.084250e+02	4.875832e+01	9.943848e-01	2.229030e-05
4	Charging	3.085133e+02	4.884660e+01	9.952087e-01	2.231399e-05
4	Charging	3.086007e+02	4.893398e+01	9.961586e-01	2.206527e-05
4	Charging	3.086888e+02	4.902209e+01	9.969940e-01	2.210080e-05
4	Charging	3.087774e+02	4.911076e+01	9.978752e-01	2.167442e-05
4	Charging	3.088656e+02	4.919893e+01	9.987335e-01	2.189945e-05
4	Charging	3.089537e+02	4.928698e+01	9.996567e-01	2.230215e-05
4	Charging	3.090416e+02	4.937492e+01	1.000526e+00	2.192314e-05
4	Charging	3.091296e+02	4.946287e+01	1.001419e+00	2.165073e-05
4	Charging	3.092174e+02	4.955072e+01	1.002323e+00	2.174548e-05
4	Charging	3.093055e+02	4.963881e+01	1.003220e+00	2.218371e-05
4	Charging	3.093936e+02	4.972694e+01	1.004051e+00	2.168626e-05
4	Charging	3.094808e+02	4.981413e+01	1.004894e+00	2.191130e-05
4	Charging	3.095693e+02	4.990261e+01	1.005836e+00	2.157966e-05
4	Charging	3.096569e+02	4.999020e+01	1.006630e+00	2.066768e-05
4	Charging	3.097456e+02	5.007888e+01	1.006584e+00	1.366791e-05
4	Charging	3.098333e+02	5.016660e+01	1.006565e+00	9.250120e-06
4	Charging	3.099216e+02	5.025488e+01	1.006496e+00	5.898284e-06
4	Charging	3.100093e+02	5.034265e+01	1.006645e+00	3.991409e-06
4	Charging	3.100972e+02	5.043050e+01	1.006649e+00	2.404320e-06
4	Charging	3.101847e+02	5.051805e+01	1.006527e+00	1.267302e-06
4	Charging	3.102734e+02	5.060672e+01	1.006554e+00	8.053881e-07
4	Charging	3.103609e+02	5.069425e+01	1.006603e+00	-2.842546e-07
4	Charging	3.104492e+02	5.078257e+01	1.006496e+00	-1.054111e-06
4	Charging	3.105374e+02	5.087068e+01	1.006538e+00	-1.125175e-06
4	Charging	3.106251e+02	5.095843e+01	1.006523e+00	-1.397585e-06
4	Charging	3.107132e+02	5.104653e+01	1.006569e+00	-7.580124e-07
4	Charging	3.108011e+02	5.113437e+01	1.006519e+00	-1.184394e-06
4	Charging	3.108890e+02	5.122236e+01	1.006592e+00	-1.302834e-06
4	Charging	3.109769e+02	5.131025e+01	1.006580e+00	-1.930563e-06
4	Charging	3.110650e+02	5.139835e+01	1.006569e+00	-1.539713e-06
4	Charging	3.111528e+02	5.148610e+01	1.006504e+00	-1.729216e-06
4	Charging	3.112416e+02	5.157489e+01	1.006470e+00	-1.989782e-06
4	Charging	3.113287e+02	5.166206e+01	1.006527e+00	-2.131910e-06
4	Charging	3.114174e+02	5.175073e+01	1.006546e+00	-1.800279e-06
4	Charging	3.115055e+02	5.183882e+01	1.006584e+00	-1.705528e-06
4	Charging	3.115927e+02	5.192604e+01	1.006611e+00	-2.250349e-06
4	Charging	3.116817e+02	5.201501e+01	1.006496e+00	-2.155598e-06
4	Charging	3.117687e+02	5.210198e+01	1.006485e+00	-1.977939e-06
4	Charging	3.118573e+02	5.219058e+01	1.006554e+00	-2.013470e-06
4	Charging	3.119452e+02	5.227854e+01	1.006569e+00	-1.516025e-06
4	Charging	3.120333e+02	5.236660e+01	1.006603e+00	-1.729216e-06
4	Charging	3.121209e+02	5.245422e+01	1.006508e+00	-1.918719e-06
4	Charging	3.122096e+02	5.254288e+01	1.006538e+00	-2.108222e-06
4	Charging	3.122970e+02	5.263028e+01	1.006527e+00	-1.788435e-06
4	Charging	3.123856e+02	5.271891e+01	1.006554e+00	-2.202973e-06
4	Charging	3.124729e+02	5.280619e+01	1.006500e+00	-1.764748e-06
4	Charging	3.125609e+02	5.289424e+01	1.006512e+00	-1.717372e-06
4	Charging	3.126491e+02	5.298244e+01	1.006504e+00	-1.966095e-06
4	Charging	3.127373e+02	5.307058e+01	1.006584e+00	-1.989782e-06
4	Charging	3.128257e+02	5.315897e+01	1.006596e+00	-1.871343e-06
4	Charging	3.129132e+02	5.324650e+01	1.006638e+00	-2.096378e-06
4	Charging	3.130014e+02	5.333470e+01	1.006550e+00	-1.859499e-06
4	Charging	3.130895e+02	5.342287e+01	1.006527e+00	-1.800279e-06
4	Charging	3.131769e+02	5.351017e+01	1.006626e+00	-1.930563e-06
4	Charging	3.132652e+02	5.359853e+01	1.006565e+00	-2.096378e-06
4	Charging	3.133535e+02	5.368679e+01	1.006535e+00	-2.191130e-06
4	Charging	3.134416e+02	5.377489e+01	1.006542e+00	-1.989782e-06
4	Charging	3.135289e+02	5.386218e+01	1.006527e+00	-2.179286e-06
4	Charging	3.136169e+02	5.395023e+01	1.006546e+00	-1.977939e-06
4	Charging	3.137057e+02	5.403903e+01	1.006592e+00	-2.143754e-06
4	Charging	3.137929e+02	5.412618e+01	1.006561e+00	-1.764748e-06
4	Charging	3.138815e+02	5.421486e+01	1.006554e+00	-2.309569e-06
4	Charging	3.139695e+02	5.430280e+01	1.006557e+00	-2.451696e-06
4	Charging	3.140572e+02	5.439048e+01	1.006584e+00	-2.274037e-06
4	Charging	3.141454e+02	5.447867e+01	1.006470e+00	-2.510916e-06
4	Charging	3.142336e+02	5.456696e+01	1.006584e+00	-1.847655e-06
4	Charging	3.143216e+02	5.465494e+01	1.006435e+00	-2.546448e-06
4	Charging	3.144095e+02	5.474278e+01	1.006523e+00	-2.143754e-06
4	Charging	3.144976e+02	5.483087e+01	1.006592e+00	-2.167442e-06
4	Charging	3.145857e+02	5.491900e+01	1.006554e+00	-2.392477e-06
4	Charging	3.146734e+02	5.500673e+01	1.006512e+00	-2.463540e-06
4	Charging	3.147613e+02	5.509460e+01	1.006512e+00	-2.262193e-06
4	Charging	3.148487e+02	5.518201e+01	1.006474e+00	-2.226661e-06
4	Charging	3.149374e+02	5.527069e+01	1.006413e+00	-2.297725e-06
4	Charging	3.150256e+02	5.535896e+01	1.006538e+00	-2.416164e-06
4	Charging	3.151137e+02	5.544701e+01	1.006500e+00	-2.202973e-06
4	Charging	3.152011e+02	5.553441e+01	1.006493e+00	-1.800279e-06
4	Charging	3.152896e+02	5.562291e+01	1.006546e+00	-2.700419e-06
4	Charging	3.153772e+02	5.571054e+01	1.006676e+00	-1.918719e-06
4	Charging	3.154648e+02	5.579810e+01	1.006508e+00	-1.812123e-06
4	Charging	3.155534e+02	5.588677e+01	1.006477e+00	-2.451696e-06
4	Charging	3.156414e+02	5.597471e+01	1.006512e+00	-1.800279e-06
4	Charging	3.157292e+02	5.606247e+01	1.006535e+00	-2.001626e-06
4	Charging	3.158176e+02	5.615094e+01	1.006466e+00	-2.783327e-06
4	Charging	3.159053e+02	5.623866e+01	1.006523e+00	-2.060846e-06
4	Charging	3.159936e+02	5.632695e+01	1.006466e+00	-2.037158e-06
4	Charging	3.160809e+02	5.641425e+01	1.006607e+00	-2.001626e-06
4	Charging	3.161695e+02	5.650286e+01	1.006577e+00	-2.451696e-06
4	Charging	3.162573e+02	5.659059e+01	1.006565e+00	-2.297725e-06
4	Charging	3.163450e+02	5.667835e+01	1.006573e+00	-2.274037e-06
4	Charging	3.164334e+02	5.676669e+01	1.006626e+00	-2.356945e-06
4	Charging	3.165215e+02	5.685481e+01	1.006485e+00	-2.333257e-06
4	Charging	3.166093e+02	5.694257e+01	1.006458e+00	-2.653043e-06
4	Charging	3.166969e+02	5.703027e+01	1.006580e+00	-2.250349e-06
4	Charging	3.167848e+02	5.711810e+01	1.006462e+00	-2.629355e-06
4	Charging	3.168728e+02	5.720616e+01	1.006500e+00	-2.700419e-06
4	Charging	3.169614e+02	5.729476e+01	1.006496e+00	-2.522760e-06
4	Charging	3.170492e+02	5.738250e+01	1.006557e+00	-2.001626e-06
4	Charging	3.171375e+02	5.747079e+01	1.006477e+00	-2.830702e-06
4	Charging	3.172256e+02	5.755887e+01	1.006527e+00	-2.759639e-06
4	Charging	3.173131e+02	5.764644e+01	1.006546e+00	-2.297725e-06
4	Charging	3.174013e+02	5.773463e+01	1.006481e+00	-2.617511e-06
4	Charging	3.174891e+02	5.782237e+01	1.006500e+00	-2.297725e-06
4	Charging	3.175774e+02	5.791072e+01	1.006573e+00	-2.025314e-06
4	Charging	3.176657e+02	5.799898e+01	1.006565e+00	-2.333257e-06
4	Charging	3.177536e+02	5.808694e+01	1.006462e+00	-2.143754e-06
4	Charging	3.178411e+02	5.817437e+01	1.006443e+00	-2.179286e-06
4	Charging	3.179290e+02	5.826236e+01	1.006512e+00	-2.522760e-06
4	Charging	3.180166e+02	5.834994e+01	1.006618e+00	-2.724107e-06
4	Charging	3.181053e+02	5.843862e+01	1.006508e+00	-2.558292e-06
4	Charging	3.181928e+02	5.852616e+01	1.006477e+00	-2.771483e-06
4	Charging	3.182807e+02	5.861403e+01	1.006535e+00	-2.368789e-06
4	Charging	3.183693e+02	5.870260e+01	1.006519e+00	-2.143754e-06
4	Charging	3.184567e+02	5.879006e+01	1.006508e+00	-2.676731e-06
4	Charging	3.185457e+02	5.887898e+01	1.006523e+00	-2.238505e-06
4	Charging	3.186335e+02	5.896679e+01	1.006569e+00	-2.191130e-06
4	Charging	3.187215e+02	5.905479e+01	1.006542e+00	-2.120066e-06
4	Charging	3.188090e+02	5.914230e+01	1.006527e+00	-2.570136e-06
4	Charging	3.188972e+02	5.923054e+01	1.006584e+00	-2.747795e-06
4	Charging	3.189848e+02	5.931812e+01	1.006607e+00	-2.001626e-06
4	Charging	3.190728e+02	5.940614e+01	1.006500e+00	-2.096378e-06
4	Charging	3.191615e+02	5.949483e+01	1.006512e+00	-1.835811e-06
4	Charging	3.192495e+02	5.958286e+01	1.006538e+00	-2.735951e-06
4	Charging	3.193370e+02	5.967029e+01	1.006504e+00	-2.570136e-06
4	Charging	3.194248e+02	5.975815e+01	1.006508e+00	-1.977939e-06
4	Charging	3.195128e+02	5.984616e+01	1.006504e+00	-2.226661e-06
4	Self-discharging	3.196007e+02	5.993398e+01	1.006557e+00	-2.368789e-06
4	Self-discharging	3.196891e+02	6.002245e+01	1.006363e+00	-3.505807e-06
4	Self-discharging	3.197776e+02	6.011097e+01	1.006371e+00	-3.257084e-06
4	Self-discharging	3.198653e+02	6.019861e+01	1.006313e+00	-3.730842e-06
4	Self-discharging	3.199536e+02	6.028690e+01	1.006374e+00	-3.221553e-06
4	Self-discharging	3.200409e+02	6.037417e+01	1.006371e+00	-3.245240e-06
4	Self-discharging	3.201296e+02	6.046292e+01	1.006371e+00	-3.375524e-06
4	Self-discharging	3.202173e+02	6.055063e+01	1.006306e+00	-3.328148e-06
4	Self-discharging	3.203055e+02	6.063879e+01	1.006336e+00	-3.493963e-06
4	Self-discharging	3.203933e+02	6.072665e+01	1.006245e+00	-3.363680e-06
4	Self-discharging	3.204814e+02	6.081476e+01	1.006290e+00	-3.245240e-06
4	Self-discharging	3.205694e+02	6.090267e+01	1.006264e+00	-3.813750e-06
4	Self-discharging	3.206570e+02	6.099027e+01	1.006290e+00	-3.517651e-06
4	Self-discharging	3.207453e+02	6.107864e+01	1.006191e+00	-3.790062e-06
4	Self-discharging	3.208333e+02	6.116660e+01	1.006123e+00	-3.493963e-06
4	Self-discharging	3.209210e+02	6.125427e+01	1.006123e+00	-3.162333e-06
4	Self-discharging	3.210087e+02	6.134204e+01	1.006084e+00	-3.422900e-06
4	Self-discharging	3.210971e+02	6.143044e+01	1.006050e+00	-3.730842e-06
4	Self-discharging	3.211856e+02	6.151889e+01	1.006054e+00	-3.565027e-06
4	Self-discharging	3.212731e+02	6.160639e+01	1.005978e+00	-3.387368e-06
4	Self-discharging	3.213613e+02	6.169459e+01	1.005947e+00	-3.813750e-06
4	Self-discharging	3.214495e+02	6.178278e+01	1.005974e+00	-3.103113e-06
4	Self-discharging	3.215371e+02	6.187037e+01	1.005951e+00	-3.659778e-06
4	Self-discharging	3.216255e+02	6.195879e+01	1.006012e+00	-3.695310e-06
4	Self-discharging	3.217134e+02	6.204671e+01	1.005856e+00	-3.683466e-06
4	Self-discharging	3.218013e+02	6.213459e+01	1.005867e+00	-3.458431e-06
4	Self-discharging	3.218891e+02	6.222238e+01	1.005810e+00	-3.541339e-06
4	Self-discharging	3.219766e+02	6.230996e+01	1.005833e+00	-3.482119e-06
4	Self-discharging	3.220649e+02	6.239822e+01	1.005867e+00	-3.517651e-06
4	Self-discharging	3.221529e+02	6.248619e+01	1.005779e+00	-3.647935e-06
4	Self-discharging	3.222416e+02	6.257496e+01	1.005726e+00	-3.600559e-06
4	Self-discharging	3.223290e+02	6.266234e+01	1.005756e+00	-3.908501e-06
4	Self-discharging	3.224175e+02	6.275080e+01	1.005711e+00	-3.493963e-06
4	Self-discharging	3.225051e+02	6.283846e+01	1.005703e+00	-3.718998e-06
4	Self-discharging	3.225934e+02	6.292672e+01	1.005623e+00	-3.482119e-06
4	Self-discharging	3.226808e+02	6.301412e+01	1.005730e+00	-3.245240e-06
4	Self-discharging	3.227687e+02	6.310200e+01	1.005615e+00	-3.742686e-06
4	Self-discharging	3.228576e+02	6.319090e+01	1.005550e+00	-3.790062e-06
4	Self-discharging	3.229452e+02	6.327854e+01	1.005577e+00	-3.636091e-06
4	Self-discharging	3.230330e+02	6.336629e+01	1.005524e+00	-3.351836e-06
4	Self-discharging	3.231211e+02	6.345441e+01	1.005554e+00	-3.411056e-06
4	Self-discharging	3.232087e+02	6.354203e+01	1.005474e+00	-3.351836e-06
4	Self-discharging	3.232975e+02	6.363080e+01	1.005535e+00	-3.647935e-06
4	Self-discharging	3.233853e+02	6.371866e+01	1.005482e+00	-3.387368e-06
4	Self-discharging	3.234728e+02	6.380609e+01	1.005398e+00	-3.197865e-06
4	Self-discharging	3.235615e+02	6.389483e+01	1.005383e+00	-3.541339e-06
4	Self-discharging	3.236491e+02	6.398242e+01	1.005440e+00	-3.257084e-06
4	Self-discharging	3.237374e+02	6.407073e+01	1.005249e+00	-3.138645e-06
4	Self-discharging	3.238250e+02	6.415829e+01	1.005394e+00	-3.316304e-06
4	Self-discharging	3.239135e+02	6.424687e+01	1.005337e+00	-3.588715e-06
4	Self-discharging	3.240009e+02	6.433424e+01	1.005402e+00	-3.482119e-06
4	Self-discharging	3.240895e+02	6.442278e+01	1.005398e+00	-3.387368e-06
4	Self-discharging	3.241772e+02	6.451052e+01	1.005260e+00	-3.233397e-06
4	Self-discharging	3.242652e+02	6.459856e+01	1.005325e+00	-3.493963e-06
4	Self-discharging	3.243537e+02	6.468701e+01	1.005268e+00	-3.576871e-06
4	Self-discharging	3.244415e+02	6.477481e+01	1.005280e+00	-3.707154e-06
4	Self-discharging	3.245292e+02	6.486254e+01	1.005203e+00	-3.588715e-06
4	Self-discharging	3.246175e+02	6.495085e+01	1.005177e+00	-3.647935e-06
4	Self-discharging	3.247054e+02	6.503876e+01	1.005142e+00	-3.576871e-06
4	Self-discharging	3.247929e+02	6.512619e+01	1.005142e+00	-3.647935e-06
4	Self-discharging	3.248808e+02	6.521407e+01	1.005096e+00	-3.351836e-06
4	Self-discharging	3.249695e+02	6.530286e+01	1.005138e+00	-3.576871e-06
4	Self-discharging	3.250574e+02	6.539070e+01	1.005009e+00	-3.257084e-06
