Segment number	Ramping/Holding	Elapsed time (s)	Segment time(s)	Potential (V)	Current (A)
7	Ramping	1.795399e+02	1.970922e+01	3.939743e-01	4.536230e-05
7	Ramping	1.796277e+02	1.979710e+01	3.957367e-01	4.532677e-05
7	Ramping	1.797157e+02	1.988504e+01	3.975868e-01	4.549259e-05
7	Ramping	1.798045e+02	1.997384e+01	3.993568e-01	4.572947e-05
7	Ramping	1.798919e+02	2.006124e+01	4.009972e-01	4.559918e-05
7	Ramping	1.799805e+02	2.014991e+01	4.028587e-01	4.584790e-05
7	Ramping	1.800682e+02	2.023755e+01	4.045944e-01	4.549259e-05
7	Ramping	1.801562e+02	2.032561e+01	4.062920e-01	4.561103e-05
7	Ramping	1.802442e+02	2.041361e+01	4.079781e-01	4.527940e-05
7	Ramping	1.803326e+02	2.050200e+01	4.098053e-01	4.550443e-05
7	Ramping	1.804202e+02	2.058952e+01	4.115753e-01	4.530308e-05
7	Ramping	1.805080e+02	2.067739e+01	4.133415e-01	4.568209e-05
7	Ramping	1.805963e+02	2.076567e+01	4.151115e-01	4.552812e-05
7	Ramping	1.806839e+02	2.085330e+01	4.168510e-01	4.513727e-05
7	Ramping	1.807721e+02	2.094145e+01	4.186096e-01	4.539783e-05
7	Ramping	1.808599e+02	2.102924e+01	4.202919e-01	4.546890e-05
7	Ramping	1.809486e+02	2.111793e+01	4.221954e-01	4.617954e-05
7	Ramping	1.810360e+02	2.120533e+01	4.239120e-01	4.549259e-05
7	Ramping	1.811244e+02	2.129373e+01	4.256516e-01	4.551627e-05
7	Ramping	1.812124e+02	2.138179e+01	4.274712e-01	4.585975e-05
7	Ramping	1.813005e+02	2.146987e+01	4.292221e-01	4.535046e-05
7	Ramping	1.813878e+02	2.155717e+01	4.309998e-01	4.581237e-05
7	Ramping	1.814758e+02	2.164517e+01	4.326591e-01	4.568209e-05
7	Ramping	1.815643e+02	2.173363e+01	4.343719e-01	4.556365e-05
7	Ramping	1.816526e+02	2.182195e+01	4.361954e-01	4.601372e-05
7	Ramping	1.817398e+02	2.190918e+01	4.380417e-01	4.562287e-05
7	Ramping	1.818281e+02	2.199748e+01	4.397011e-01	4.536230e-05
7	Ramping	1.819163e+02	2.208567e+01	4.415016e-01	4.542152e-05
7	Ramping	1.820042e+02	2.217361e+01	4.432259e-01	4.570578e-05
7	Ramping	1.820918e+02	2.226114e+01	4.451180e-01	4.581237e-05
7	Ramping	1.821798e+02	2.234917e+01	4.467049e-01	4.535046e-05
7	Ramping	1.822678e+02	2.243721e+01	4.484634e-01	4.545705e-05
7	Ramping	1.823567e+02	2.252604e+01	4.502182e-01	4.568209e-05
7	Ramping	1.824439e+02	2.261330e+01	4.520798e-01	4.570578e-05
7	Ramping	1.825326e+02	2.270192e+01	4.538956e-01	4.565840e-05
7	Ramping	1.826206e+02	2.278992e+01	4.555969e-01	4.570578e-05
7	Ramping	1.827082e+02	2.287754e+01	4.573555e-01	4.520833e-05
7	Ramping	1.827957e+02	2.296509e+01	4.591331e-01	4.540968e-05
7	Ramping	1.828843e+02	2.305368e+01	4.609337e-01	4.548074e-05
7	Ramping	1.829718e+02	2.314121e+01	4.625549e-01	4.549259e-05
7	Ramping	1.830600e+02	2.322937e+01	4.643135e-01	4.593081e-05
7	Ramping	1.831485e+02	2.331782e+01	4.660950e-01	4.571762e-05
7	Ramping	1.832364e+02	2.340578e+01	4.678650e-01	4.619138e-05
7	Ramping	1.833240e+02	2.349333e+01	4.695740e-01	4.529124e-05
7	Ramping	1.834120e+02	2.358140e+01	4.713860e-01	4.529124e-05
7	Ramping	1.835000e+02	2.366933e+01	4.731712e-01	4.535046e-05
7	Ramping	1.835879e+02	2.375731e+01	4.749565e-01	4.582422e-05
7	Ramping	1.836767e+02	2.384603e+01	4.766884e-01	4.546890e-05
7	Ramping	1.837647e+02	2.393402e+01	4.783592e-01	4.537415e-05
7	Ramping	1.838520e+02	2.402141e+01	4.801521e-01	4.572947e-05
7	Ramping	1.839398e+02	2.410916e+01	4.819908e-01	4.577684e-05
7	Ramping	1.840285e+02	2.419786e+01	4.836655e-01	4.568209e-05
7	Ramping	1.841167e+02	2.428606e+01	4.854889e-01	4.558734e-05
7	Ramping	1.842041e+02	2.437349e+01	4.871025e-01	4.493592e-05
7	Ramping	1.842921e+02	2.446142e+01	4.890633e-01	4.679542e-05
7	Ramping	1.843802e+02	2.454956e+01	4.907303e-01	4.628613e-05
7	Ramping	1.844680e+02	2.463739e+01	4.925880e-01	4.574131e-05
7	Ramping	1.845562e+02	2.472556e+01	4.944305e-01	4.567025e-05
7	Ramping	1.846443e+02	2.481371e+01	4.960709e-01	4.535046e-05
7	Ramping	1.847318e+02	2.490112e+01	4.979515e-01	4.604925e-05
7	Ramping	1.848203e+02	2.498963e+01	4.995270e-01	4.513727e-05
7	Ramping	1.849084e+02	2.507773e+01	5.013809e-01	4.583606e-05
7	Ramping	1.849961e+02	2.516543e+01	5.032310e-01	4.536230e-05
7	Ramping	1.850837e+02	2.525309e+01	5.048790e-01	4.576500e-05
7	Ramping	1.851722e+02	2.534154e+01	5.066414e-01	4.581237e-05
7	Ramping	1.852605e+02	2.542984e+01	5.083771e-01	4.610847e-05
7	Ramping	1.853484e+02	2.551776e+01	5.101471e-01	4.570578e-05
7	Ramping	1.854360e+02	2.560535e+01	5.119247e-01	4.591897e-05
7	Ramping	1.855245e+02	2.569390e+01	5.136414e-01	4.549259e-05
7	Ramping	1.856121e+02	2.578146e+01	5.153885e-01	4.625060e-05
7	Ramping	1.856999e+02	2.586926e+01	5.171432e-01	4.548074e-05
7	Ramping	1.857886e+02	2.595794e+01	5.189857e-01	4.540968e-05
7	Ramping	1.858765e+02	2.604590e+01	5.206451e-01	4.540968e-05
7	Ramping	1.859644e+02	2.613380e+01	5.225487e-01	4.589528e-05
7	Ramping	1.860519e+02	2.622131e+01	5.242424e-01	4.546890e-05
7	Ramping	1.861401e+02	2.630950e+01	5.259590e-01	4.612032e-05
7	Ramping	1.862286e+02	2.639793e+01	5.277367e-01	4.546890e-05
7	Ramping	1.863162e+02	2.648554e+01	5.294418e-01	4.562287e-05
7	Ramping	1.864047e+02	2.657405e+01	5.313034e-01	4.583606e-05
7	Ramping	1.864923e+02	2.666165e+01	5.329094e-01	4.568209e-05
7	Ramping	1.865801e+02	2.674946e+01	5.347748e-01	4.561103e-05
7	Ramping	1.866681e+02	2.683751e+01	5.364876e-01	4.612032e-05
7	Ramping	1.867560e+02	2.692538e+01	5.381508e-01	4.575315e-05
7	Ramping	1.868447e+02	2.701404e+01	5.399742e-01	4.603741e-05
7	Ramping	1.869320e+02	2.710134e+01	5.418053e-01	4.512542e-05
7	Ramping	1.870200e+02	2.718939e+01	5.434875e-01	4.591897e-05
7	Ramping	1.871080e+02	2.727736e+01	5.452957e-01	4.555181e-05
7	Ramping	1.871962e+02	2.736553e+01	5.471382e-01	4.610847e-05
7	Ramping	1.872841e+02	2.745345e+01	5.486069e-01	4.530308e-05
7	Ramping	1.873726e+02	2.754193e+01	5.505219e-01	4.553996e-05
7	Ramping	1.874601e+02	2.762948e+01	5.524635e-01	4.633351e-05
7	Ramping	1.875482e+02	2.771752e+01	5.541267e-01	4.514911e-05
7	Ramping	1.876358e+02	2.780512e+01	5.557518e-01	4.522018e-05
7	Ramping	1.877244e+02	2.789373e+01	5.576324e-01	4.533862e-05
7	Ramping	1.878119e+02	2.798127e+01	5.594444e-01	4.517280e-05
7	Ramping	1.879007e+02	2.807005e+01	5.611458e-01	4.583606e-05
7	Ramping	1.879882e+02	2.815756e+01	5.628548e-01	4.558734e-05
7	Ramping	1.880764e+02	2.824572e+01	5.645523e-01	4.596634e-05
7	Ramping	1.881646e+02	2.833393e+01	5.664253e-01	4.603741e-05
7	Ramping	1.882524e+02	2.842181e+01	5.682068e-01	4.549259e-05
7	Ramping	1.883398e+02	2.850915e+01	5.700035e-01	4.578868e-05
7	Ramping	1.884278e+02	2.859717e+01	5.717392e-01	4.575315e-05
7	Ramping	1.885162e+02	2.868558e+01	5.735016e-01	4.569393e-05
7	Ramping	1.886038e+02	2.877315e+01	5.752869e-01	4.567025e-05
7	Ramping	1.886921e+02	2.886143e+01	5.769539e-01	4.533862e-05
7	Ramping	1.887805e+02	2.894987e+01	5.787354e-01	4.593081e-05
7	Ramping	1.888687e+02	2.903807e+01	5.804367e-01	4.551627e-05
7	Ramping	1.889566e+02	2.912591e+01	5.822754e-01	4.621507e-05
7	Ramping	1.890438e+02	2.921320e+01	5.841789e-01	4.617954e-05
7	Ramping	1.891320e+02	2.930135e+01	5.857773e-01	4.600188e-05
7	Ramping	1.892200e+02	2.938934e+01	5.875320e-01	4.557549e-05
7	Ramping	1.893080e+02	2.947737e+01	5.892601e-01	4.563471e-05
7	Ramping	1.893965e+02	2.956583e+01	5.910378e-01	4.575315e-05
7	Ramping	1.894843e+02	2.965366e+01	5.928001e-01	4.550443e-05
7	Ramping	1.895722e+02	2.974159e+01	5.945892e-01	4.551627e-05
7	Ramping	1.896604e+02	2.982974e+01	5.961571e-01	4.588344e-05
7	Ramping	1.897482e+02	2.991757e+01	5.979843e-01	4.543337e-05
7	Ramping	1.898362e+02	3.000554e+01	5.999260e-01	4.555181e-05
7	Ramping	1.899239e+02	3.009326e+01	6.016388e-01	4.570578e-05
7	Ramping	1.900118e+02	3.018115e+01	6.033707e-01	4.569393e-05
7	Ramping	1.901006e+02	3.026992e+01	6.050758e-01	4.549259e-05
7	Ramping	1.901881e+02	3.035743e+01	6.068192e-01	4.600188e-05
7	Ramping	1.902758e+02	3.044513e+01	6.087074e-01	4.623875e-05
7	Ramping	1.903641e+02	3.053352e+01	6.103287e-01	4.615585e-05
7	Ramping	1.904520e+02	3.062137e+01	6.121788e-01	4.580053e-05
7	Ramping	1.905404e+02	3.070979e+01	6.138725e-01	4.602556e-05
7	Ramping	1.906281e+02	3.079748e+01	6.156616e-01	4.600188e-05
7	Ramping	1.907166e+02	3.088596e+01	6.175079e-01	4.589528e-05
7	Ramping	1.908040e+02	3.097333e+01	6.191406e-01	4.569393e-05
7	Ramping	1.908918e+02	3.106114e+01	6.210289e-01	4.612032e-05
7	Ramping	1.909797e+02	3.114905e+01	6.227112e-01	4.619138e-05
7	Ramping	1.910686e+02	3.123793e+01	6.245308e-01	4.578868e-05
7	Ramping	1.911566e+02	3.132598e+01	6.263351e-01	4.562287e-05
7	Ramping	1.912440e+02	3.141333e+01	6.280289e-01	4.628613e-05
7	Ramping	1.913318e+02	3.150112e+01	6.297455e-01	4.546890e-05
7	Ramping	1.914199e+02	3.158923e+01	6.315575e-01	4.596634e-05
7	Ramping	1.915078e+02	3.167713e+01	6.333199e-01	4.622691e-05
7	Ramping	1.915958e+02	3.176518e+01	6.350212e-01	4.567025e-05
7	Ramping	1.916841e+02	3.185346e+01	6.369286e-01	4.614400e-05
7	Ramping	1.917722e+02	3.194158e+01	6.386299e-01	4.593081e-05
7	Ramping	1.918598e+02	3.202919e+01	6.404266e-01	4.546890e-05
7	Ramping	1.919486e+02	3.211793e+01	6.421776e-01	4.635719e-05
7	Ramping	1.920364e+02	3.220575e+01	6.437683e-01	4.522018e-05
7	Ramping	1.921239e+02	3.229325e+01	6.455879e-01	4.576500e-05
7	Ramping	1.922127e+02	3.238205e+01	6.473427e-01	4.577684e-05
7	Ramping	1.923004e+02	3.246973e+01	6.492004e-01	4.617954e-05
7	Ramping	1.923880e+02	3.255736e+01	6.508560e-01	4.601372e-05
7	Ramping	1.924762e+02	3.264560e+01	6.527443e-01	4.571762e-05
7	Ramping	1.925641e+02	3.273350e+01	6.543694e-01	4.589528e-05
7	Ramping	1.926518e+02	3.282118e+01	6.561050e-01	4.531493e-05
7	Ramping	1.927404e+02	3.290976e+01	6.580544e-01	4.616769e-05
7	Ramping	1.928282e+02	3.299757e+01	6.596947e-01	4.621507e-05
7	Ramping	1.929162e+02	3.308555e+01	6.613655e-01	4.575315e-05
7	Ramping	1.930041e+02	3.317346e+01	6.630707e-01	4.569393e-05
7	Ramping	1.930919e+02	3.326127e+01	6.650810e-01	4.596634e-05
7	Ramping	1.931805e+02	3.334990e+01	6.667862e-01	4.607294e-05
7	Ramping	1.932678e+02	3.343721e+01	6.684875e-01	4.587159e-05
7	Ramping	1.933561e+02	3.352545e+01	6.701469e-01	4.551627e-05
7	Ramping	1.934445e+02	3.361387e+01	6.719704e-01	4.574131e-05
7	Ramping	1.935324e+02	3.370177e+01	6.737137e-01	4.556365e-05
7	Ramping	1.936198e+02	3.378914e+01	6.756439e-01	4.641641e-05
7	Ramping	1.937082e+02	3.387758e+01	6.772537e-01	4.638088e-05
7	Ramping	1.937958e+02	3.396515e+01	6.791000e-01	4.578868e-05
7	Ramping	1.938840e+02	3.405332e+01	6.806908e-01	4.559918e-05
7	Ramping	1.939726e+02	3.414194e+01	6.825485e-01	4.572947e-05
7	Ramping	1.940602e+02	3.422959e+01	6.842041e-01	4.606110e-05
7	Ramping	1.941481e+02	3.431746e+01	6.860580e-01	4.511358e-05
7	Ramping	1.942361e+02	3.440542e+01	6.878929e-01	4.564656e-05
7	Ramping	1.943246e+02	3.449396e+01	6.895981e-01	4.574131e-05
7	Ramping	1.944124e+02	3.458174e+01	6.914940e-01	4.600188e-05
7	Ramping	1.945006e+02	3.466992e+01	6.930923e-01	4.578868e-05
7	Ramping	1.945882e+02	3.475761e+01	6.948776e-01	4.563471e-05
7	Ramping	1.946758e+02	3.484515e+01	6.966362e-01	4.568209e-05
7	Ramping	1.947638e+02	3.493320e+01	6.984253e-01	4.532677e-05
7	Ramping	1.948520e+02	3.502140e+01	7.001038e-01	4.593081e-05
7	Ramping	1.949398e+02	3.510921e+01	7.018394e-01	4.571762e-05
7	Ramping	1.950286e+02	3.519796e+01	7.036743e-01	4.616769e-05
7	Ramping	1.951161e+02	3.528547e+01	7.053871e-01	4.589528e-05
7	Ramping	1.952041e+02	3.537341e+01	7.072144e-01	4.625060e-05
7	Ramping	1.952926e+02	3.546197e+01	7.089500e-01	4.627429e-05
7	Ramping	1.953799e+02	3.554923e+01	7.107658e-01	4.599003e-05
7	Ramping	1.954682e+02	3.563758e+01	7.124252e-01	4.597819e-05
7	Ramping	1.955560e+02	3.572541e+01	7.142639e-01	4.557549e-05
7	Ramping	1.956443e+02	3.581370e+01	7.159500e-01	4.587159e-05
7	Ramping	1.957326e+02	3.590193e+01	7.177353e-01	4.565840e-05
7	Ramping	1.958205e+02	3.598986e+01	7.194672e-01	4.583606e-05
7	Ramping	1.959084e+02	3.607773e+01	7.212410e-01	4.577684e-05
7	Ramping	1.959966e+02	3.616593e+01	7.230606e-01	4.619138e-05
7	Ramping	1.960838e+02	3.625321e+01	7.248383e-01	4.612032e-05
7	Ramping	1.961722e+02	3.634156e+01	7.264977e-01	4.571762e-05
7	Ramping	1.962601e+02	3.642943e+01	7.283020e-01	4.584790e-05
7	Ramping	1.963483e+02	3.651764e+01	7.300339e-01	4.622691e-05
7	Ramping	1.964363e+02	3.660566e+01	7.318535e-01	4.572947e-05
7	Ramping	1.965239e+02	3.669329e+01	7.335930e-01	4.564656e-05
7	Ramping	1.966125e+02	3.678182e+01	7.353477e-01	4.588344e-05
7	Ramping	1.967000e+02	3.686932e+01	7.371101e-01	4.601372e-05
7	Ramping	1.967878e+02	3.695721e+01	7.389221e-01	4.601372e-05
7	Ramping	1.968764e+02	3.704575e+01	7.406082e-01	4.571762e-05
7	Ramping	1.969646e+02	3.713400e+01	7.424393e-01	4.670067e-05
7	Ramping	1.970521e+02	3.722148e+01	7.441521e-01	4.604925e-05
7	Ramping	1.971405e+02	3.730984e+01	7.459946e-01	4.614400e-05
7	Ramping	1.972287e+02	3.739806e+01	7.476463e-01	4.629797e-05
7	Ramping	1.973162e+02	3.748557e+01	7.494545e-01	4.608478e-05
7	Ramping	1.974043e+02	3.757371e+01	7.513580e-01	4.556365e-05
7	Ramping	1.974924e+02	3.766172e+01	7.530746e-01	4.655854e-05
7	Ramping	1.975806e+02	3.775000e+01	7.547455e-01	4.578868e-05
7	Ramping	1.976684e+02	3.783774e+01	7.565727e-01	4.627429e-05
7	Ramping	1.977565e+02	3.792584e+01	7.582970e-01	4.677173e-05
7	Ramping	1.978447e+02	3.801405e+01	7.599869e-01	4.606110e-05
7	Ramping	1.979319e+02	3.810131e+01	7.617264e-01	4.596634e-05
7	Ramping	1.980204e+02	3.818980e+01	7.633171e-01	4.564656e-05
7	Ramping	1.981081e+02	3.827750e+01	7.651711e-01	4.580053e-05
7	Ramping	1.981966e+02	3.836593e+01	7.672157e-01	4.654670e-05
7	Ramping	1.982841e+02	3.845347e+01	7.687988e-01	4.596634e-05
7	Ramping	1.983720e+02	3.854133e+01	7.705879e-01	4.648748e-05
7	Ramping	1.984605e+02	3.862982e+01	7.723083e-01	4.591897e-05
7	Ramping	1.985481e+02	3.871744e+01	7.740440e-01	4.628613e-05
7	Ramping	1.986360e+02	3.880534e+01	7.758484e-01	4.625060e-05
7	Ramping	1.987240e+02	3.889339e+01	7.775879e-01	4.642826e-05
7	Ramping	1.988117e+02	3.898105e+01	7.792473e-01	4.578868e-05
7	Ramping	1.989002e+02	3.906959e+01	7.811317e-01	4.597819e-05
7	Ramping	1.989878e+02	3.915721e+01	7.828217e-01	4.625060e-05
7	Ramping	1.990766e+02	3.924593e+01	7.847977e-01	4.630982e-05
7	Ramping	1.991644e+02	3.933376e+01	7.864304e-01	4.582422e-05
7	Ramping	1.992519e+02	3.942125e+01	7.881126e-01	4.601372e-05
7	Ramping	1.993398e+02	3.950916e+01	7.899017e-01	4.593081e-05
7	Ramping	1.994287e+02	3.959802e+01	7.916031e-01	4.539783e-05
7	Ramping	1.995158e+02	3.968513e+01	7.933578e-01	4.620322e-05
7	Ramping	1.996045e+02	3.977389e+01	7.950974e-01	4.538599e-05
7	Ramping	1.996922e+02	3.986161e+01	7.968636e-01	4.614400e-05
7	Ramping	1.997806e+02	3.994997e+01	7.986336e-01	4.556365e-05
7	Ramping	1.998678e+02	4.003712e+01	8.004875e-01	4.589528e-05
7	Ramping	1.999558e+02	4.012512e+01	8.022194e-01	4.596634e-05
7	Ramping	2.000446e+02	4.021392e+01	8.040390e-01	4.607294e-05
7	Ramping	2.001319e+02	4.030130e+01	8.058319e-01	4.597819e-05
7	Ramping	2.002205e+02	4.038985e+01	8.075333e-01	4.613216e-05
7	Ramping	2.003084e+02	4.047780e+01	8.091698e-01	4.581237e-05
7	Ramping	2.003964e+02	4.056578e+01	8.110275e-01	4.619138e-05
7	Ramping	2.004841e+02	4.065348e+01	8.127251e-01	4.574131e-05
7	Ramping	2.005720e+02	4.074133e+01	8.145752e-01	4.599003e-05
7	Ramping	2.006604e+02	4.082977e+01	8.161659e-01	4.590712e-05
7	Ramping	2.007484e+02	4.091773e+01	8.180809e-01	4.593081e-05
7	Ramping	2.008357e+02	4.100507e+01	8.197746e-01	4.621507e-05
7	Ramping	2.009239e+02	4.109325e+01	8.215256e-01	4.601372e-05
7	Ramping	2.010121e+02	4.118144e+01	8.233337e-01	4.629797e-05
7	Ramping	2.011002e+02	4.126958e+01	8.250465e-01	4.615585e-05
7	Ramping	2.011878e+02	4.135720e+01	8.267479e-01	4.585975e-05
7	Ramping	2.012761e+02	4.144542e+01	8.285408e-01	4.621507e-05
7	Ramping	2.013641e+02	4.153342e+01	8.303413e-01	4.629797e-05
7	Ramping	2.014525e+02	4.162185e+01	8.320847e-01	4.640457e-05
7	Ramping	2.015404e+02	4.170978e+01	8.338890e-01	4.606110e-05
7	Ramping	2.016282e+02	4.179755e+01	8.356438e-01	4.610847e-05
7	Ramping	2.017162e+02	4.188552e+01	8.374329e-01	4.606110e-05
7	Ramping	2.018039e+02	4.197327e+01	8.391342e-01	4.623875e-05
7	Ramping	2.018921e+02	4.206151e+01	8.408928e-01	4.551627e-05
7	Ramping	2.019802e+02	4.214954e+01	8.427620e-01	4.666514e-05
7	Ramping	2.020679e+02	4.223725e+01	8.443642e-01	4.576500e-05
7	Ramping	2.021559e+02	4.232530e+01	8.461380e-01	4.571762e-05
7	Ramping	2.022440e+02	4.241338e+01	8.479691e-01	4.595450e-05
7	Ramping	2.023327e+02	4.250202e+01	8.496933e-01	4.594266e-05
7	Ramping	2.024204e+02	4.258980e+01	8.514442e-01	4.585975e-05
7	Ramping	2.025077e+02	4.267708e+01	8.531494e-01	4.609663e-05
7	Ramping	2.025964e+02	4.276576e+01	8.548431e-01	4.580053e-05
7	Ramping	2.026847e+02	4.285406e+01	8.567581e-01	4.630982e-05
7	Ramping	2.027718e+02	4.294120e+01	8.585091e-01	4.628613e-05
7	Ramping	2.028606e+02	4.302994e+01	8.602867e-01	4.641641e-05
7	Ramping	2.029480e+02	4.311735e+01	8.619728e-01	4.620322e-05
7	Ramping	2.030362e+02	4.320561e+01	8.638954e-01	4.620322e-05
7	Ramping	2.031242e+02	4.329353e+01	8.653946e-01	4.603741e-05
7	Ramping	2.032119e+02	4.338125e+01	8.674355e-01	4.661776e-05
7	Ramping	2.033006e+02	4.346998e+01	8.690262e-01	4.674804e-05
7	Ramping	2.033881e+02	4.355742e+01	8.707848e-01	4.531493e-05
7	Ramping	2.034759e+02	4.364524e+01	8.726959e-01	4.658223e-05
7	Ramping	2.035644e+02	4.373375e+01	8.744164e-01	4.613216e-05
7	Ramping	2.036526e+02	4.382193e+01	8.761101e-01	4.666514e-05
7	Ramping	2.037399e+02	4.390927e+01	8.778419e-01	4.517280e-05
7	Ramping	2.038283e+02	4.399769e+01	8.797112e-01	4.638088e-05
7	Ramping	2.039165e+02	4.408584e+01	8.814278e-01	4.583606e-05
7	Ramping	2.040040e+02	4.417341e+01	8.830986e-01	4.589528e-05
7	Ramping	2.040918e+02	4.426121e+01	8.849068e-01	4.632166e-05
7	Ramping	2.041797e+02	4.434909e+01	8.867455e-01	4.620322e-05
7	Ramping	2.042683e+02	4.443764e+01	8.884697e-01	4.584790e-05
7	Ramping	2.043564e+02	4.452576e+01	8.902359e-01	4.574131e-05
7	Ramping	2.044444e+02	4.461374e+01	8.919067e-01	4.555181e-05
7	Ramping	2.045320e+02	4.470135e+01	8.936386e-01	4.599003e-05
7	Ramping	2.046201e+02	4.478951e+01	8.954391e-01	4.640457e-05
7	Ramping	2.047084e+02	4.487780e+01	8.973045e-01	4.632166e-05
7	Ramping	2.047965e+02	4.496586e+01	8.989067e-01	4.602556e-05
7	Ramping	2.048844e+02	4.505381e+01	9.008026e-01	4.621507e-05
7	Ramping	2.049722e+02	4.514160e+01	9.025192e-01	4.583606e-05
7	Ramping	2.050603e+02	4.522962e+01	9.042244e-01	4.645195e-05
7	Ramping	2.051481e+02	4.531744e+01	9.060326e-01	4.544521e-05
7	Ramping	2.052361e+02	4.540545e+01	9.076996e-01	4.600188e-05
7	Ramping	2.053243e+02	4.549367e+01	9.095230e-01	4.634535e-05
7	Ramping	2.054122e+02	4.558152e+01	9.112587e-01	4.610847e-05
7	Ramping	2.055004e+02	4.566978e+01	9.131737e-01	4.593081e-05
7	Ramping	2.055879e+02	4.575729e+01	9.148026e-01	4.593081e-05
7	Ramping	2.056766e+02	4.584594e+01	9.165993e-01	4.635719e-05
7	Ramping	2.057643e+02	4.593370e+01	9.183846e-01	4.600188e-05
7	Ramping	2.058521e+02	4.602149e+01	9.202080e-01	4.633351e-05
7	Ramping	2.059405e+02	4.610982e+01	9.219131e-01	4.585975e-05
7	Ramping	2.060287e+02	4.619807e+01	9.236717e-01	4.619138e-05
7	Ramping	2.061163e+02	4.628562e+01	9.254646e-01	4.619138e-05
7	Ramping	2.062038e+02	4.637315e+01	9.271355e-01	4.660592e-05
7	Ramping	2.062927e+02	4.646204e+01	9.288864e-01	4.568209e-05
7	Ramping	2.063797e+02	4.654902e+01	9.306908e-01	4.595450e-05
7	Ramping	2.064684e+02	4.663775e+01	9.322853e-01	4.597819e-05
7	Ramping	2.065559e+02	4.672526e+01	9.341965e-01	4.634535e-05
7	Ramping	2.066438e+02	4.681320e+01	9.359665e-01	4.639273e-05
7	Ramping	2.067320e+02	4.690135e+01	9.376869e-01	4.600188e-05
7	Ramping	2.068200e+02	4.698934e+01	9.395103e-01	4.614400e-05
7	Ramping	2.069079e+02	4.707725e+01	9.412117e-01	4.589528e-05
7	Ramping	2.069967e+02	4.716604e+01	9.429054e-01	4.620322e-05
7	Ramping	2.070839e+02	4.725322e+01	9.447899e-01	4.619138e-05
7	Ramping	2.071723e+02	4.734162e+01	9.465561e-01	4.578868e-05
7	Ramping	2.072598e+02	4.742917e+01	9.482765e-01	4.681911e-05
7	Ramping	2.073477e+02	4.751702e+01	9.499664e-01	4.565840e-05
7	Ramping	2.074363e+02	4.760567e+01	9.516983e-01	4.587159e-05
7	Ramping	2.075242e+02	4.769355e+01	9.536133e-01	4.596634e-05
7	Ramping	2.076124e+02	4.778181e+01	9.552383e-01	4.587159e-05
7	Ramping	2.077002e+02	4.786956e+01	9.569740e-01	4.620322e-05
7	Ramping	2.077878e+02	4.795715e+01	9.587288e-01	4.617954e-05
7	Ramping	2.078763e+02	4.804570e+01	9.605675e-01	4.596634e-05
7	Ramping	2.079638e+02	4.813321e+01	9.623260e-01	4.593081e-05
7	Ramping	2.080526e+02	4.822192e+01	9.640694e-01	4.602556e-05
7	Ramping	2.081406e+02	4.830996e+01	9.659271e-01	4.646379e-05
7	Ramping	2.082285e+02	4.839783e+01	9.675446e-01	4.612032e-05
7	Ramping	2.083163e+02	4.848566e+01	9.693184e-01	4.616769e-05
7	Ramping	2.084040e+02	4.857332e+01	9.712181e-01	4.667698e-05
7	Ramping	2.084926e+02	4.866195e+01	9.730263e-01	4.607294e-05
7	Ramping	2.085798e+02	4.874915e+01	9.746361e-01	4.628613e-05
7	Ramping	2.086679e+02	4.883731e+01	9.763947e-01	4.615585e-05
7	Ramping	2.087560e+02	4.892540e+01	9.781265e-01	4.613216e-05
7	Ramping	2.088446e+02	4.901394e+01	9.799767e-01	4.649932e-05
7	Ramping	2.089325e+02	4.910191e+01	9.816589e-01	4.571762e-05
7	Ramping	2.090206e+02	4.918994e+01	9.834595e-01	4.583606e-05
7	Ramping	2.091082e+02	4.927760e+01	9.851685e-01	4.587159e-05
7	Ramping	2.091958e+02	4.936514e+01	9.869995e-01	4.639273e-05
7	Ramping	2.092839e+02	4.945324e+01	9.887276e-01	4.614400e-05
7	Ramping	2.093718e+02	4.954121e+01	9.904861e-01	4.654670e-05
7	Ramping	2.094607e+02	4.963005e+01	9.922714e-01	4.675989e-05
7	Ramping	2.095482e+02	4.971759e+01	9.940681e-01	4.672436e-05
7	Ramping	2.096361e+02	4.980544e+01	9.958687e-01	4.698492e-05
7	Ramping	2.097244e+02	4.989376e+01	9.976578e-01	4.627429e-05
7	Holding	2.098120e+02	4.998134e+01	9.993248e-01	4.685464e-05
7	Holding	2.099005e+02	5.006985e+01	1.000572e+00	4.229472e-05
7	Holding	2.099886e+02	5.015793e+01	1.000671e+00	2.978752e-05
7	Holding	2.100759e+02	5.024525e+01	1.000664e+00	2.095194e-05
7	Holding	2.101637e+02	5.033307e+01	1.000626e+00	1.443777e-05
7	Holding	2.102525e+02	5.042186e+01	1.000599e+00	1.035161e-05
7	Holding	2.103401e+02	5.050949e+01	1.000565e+00	7.023458e-06
7	Holding	2.104281e+02	5.059747e+01	1.000595e+00	5.116584e-06
7	Holding	2.105163e+02	5.068565e+01	1.000553e+00	3.505807e-06
7	Holding	2.106041e+02	5.077346e+01	1.000462e+00	2.428008e-06
7	Holding	2.106923e+02	5.086162e+01	1.000622e+00	1.326522e-06
7	Holding	2.107804e+02	5.094979e+01	1.000557e+00	1.208082e-06
7	Holding	2.108685e+02	5.103787e+01	1.000565e+00	6.514169e-07
7	Holding	2.109558e+02	5.112517e+01	1.000553e+00	2.131910e-07
